folder,file1,file2,es_plagio,dataset,tfidf_normalized,ast_structure,method_signatures,sequence_normalized,combined_score
6815a099_f41057db,6815a099.java,f41057db.java,1,conplag,0.7083210260045558,0.8734402852049911,1.0,0.4597445863409217,0.77890613261423
0ee2f8f1_587307f2,0ee2f8f1.java,587307f2.java,1,conplag,1.0,1.0,1.0,1.0,0.9999999999999999
18e2441c_24b20554,18e2441c.java,24b20554.java,1,conplag,0.0,0.8298507462686567,0.5,0.0875,0.362080223880597
8703709f_d2901569,8703709f.java,d2901569.java,0,conplag,0.3644128230051825,0.6224489795918368,0.3333333333333333,0.17825112107623317,0.4076835167574665
c05_orig_L5v05,original.java,compared.java,1,ir_plag,0.8248548769779775,0.47619047619047616,1.0,0.23144654088050315,0.6662733309315104
16a2a867_3951966f,16a2a867.java,3951966f.java,0,conplag,0.0,0.41626794258373206,0.3333333333333333,0.1741424802110818,0.21766842147344856
c06_orig_L5v05,original.java,compared.java,1,ir_plag,0.8016241708376305,0.5932203389830508,0.5,0.37142857142857144,0.6142488472023716
6e207cbf_dc281165,6e207cbf.java,dc281165.java,0,conplag,0.3811026644307507,0.4662004662004662,0.14285714285714285,0.10619469026548672,0.3177467045221542
1dab88fb_7b5f64b7,1dab88fb.java,7b5f64b7.java,0,conplag,0.4950529477924853,0.5576592082616179,0.4,0.1370112155198545,0.4411179765338334
5af25bd7_cbbbed5f,5af25bd7.java,cbbbed5f.java,0,conplag,0.0,0.5038167938931297,0.3333333333333333,0.12816861293078896,0.23703699677422393
26e699de_402aff07,26e699de.java,402aff07.java,0,conplag,0.7505659134085705,0.6372881355932203,1.0,0.40051513200257566,0.713961780171352
35eb27da_8559d49e,35eb27da.java,8559d49e.java,0,conplag,0.0,0.4782608695652174,0.5,0.07297668038408779,0.2544247629271784
2a655afe_692a4496,2a655afe.java,692a4496.java,1,conplag,0.0,1.0,1.0,0.9992548435171386,0.6498882265275707
c05_orig_L5v03,original.java,compared.java,1,ir_plag,0.4538292818483354,0.7766990291262136,0.5,0.39944521497919555,0.5517667396316608
ad4c7a20_f8e7b886,ad4c7a20.java,f8e7b886.java,0,conplag,0.611821941594033,0.4802527646129542,0.5,0.11840157868771584,0.47597374574495516
5d175166_d1391025,5d175166.java,d1391025.java,0,conplag,0.6092301307140832,0.5543859649122806,0.5,0.15764899752815162,0.503193684852836
018c15bd_378bb1ca,018c15bd.java,378bb1ca.java,0,conplag,0.7618254490924034,0.5437616387337058,0.5,0.15623529411764706,0.5532026929201
8d9871a9_e431de28,8d9871a9.java,e431de28.java,1,conplag,0.7597837610078491,0.8022284122562674,0.3333333333333333,0.20363636363636364,0.6038049612417485
c02_orig_L6v08,original.java,compared.java,1,ir_plag,0.5299050496907429,0.5981308411214953,0.3333333333333333,0.3988035892323031,0.4913932247797207
c04_orig_np01,original.java,compared.java,0,ir_plag,0.621310011698305,0.8,1.0,0.5373134328358209,0.73805551901978
169e34bf_69b8ffb2,169e34bf.java,69b8ffb2.java,0,conplag,0.7863809338216795,0.6217616580310881,0.25,0.2617283950617284,0.5510210835061735
6e207cbf_76ad805a,6e207cbf.java,76ad805a.java,0,conplag,0.6272654026314914,0.5581395348837209,1.0,0.21387584767866458,0.6190661285379381
9291ca83_b185d034,9291ca83.java,b185d034.java,1,conplag,0.9158486457713427,0.8165374677002584,1.0,0.5507246376811594,0.8481169619822213
692a4496_f7006f16,692a4496.java,f7006f16.java,0,conplag,0.0,0.5233265720081136,0.6666666666666666,0.25,0.3278313049357674
856a8eda_c354b74f,856a8eda.java,c354b74f.java,0,conplag,0.4975003032365949,0.5691906005221932,0.3333333333333333,0.2936951316839585,0.45560322270872655
1dab88fb_9c55bc1b,1dab88fb.java,9c55bc1b.java,0,conplag,0.5994191399375055,0.5063752276867031,0.6666666666666666,0.11003236245954692,0.5115474549864032
bdf7bfb2_d92c5342,bdf7bfb2.java,d92c5342.java,0,conplag,0.7934124499807068,0.7859237536656891,1.0,0.33168044077134984,0.7632235497086566
ac121776_eb6cfca7,ac121776.java,eb6cfca7.java,0,conplag,0.6951850832182339,0.6795180722891566,1.0,0.1638750565866908,0.6717514593011324
c05_orig_L6v02,original.java,compared.java,1,ir_plag,0.8315853731916741,0.6055045871559633,0.6666666666666666,0.3145809414466131,0.6532267313142003
3c667d4f_be3b1289,3c667d4f.java,be3b1289.java,1,conplag,0.5553414091308119,0.6683168316831684,0.25,0.21152829190904285,0.4765937864870911
11373c16_69b2fd22,11373c16.java,69b2fd22.java,0,conplag,0.8766290958270797,0.6926605504587156,1.0,0.4408122833085686,0.7807401911733778
32ff22fe_f0d91796,32ff22fe.java,f0d91796.java,0,conplag,0.6100736882601178,0.8050541516245487,0.5,0.16213333333333332,0.5793620363784058
94b3b86d_efe594c3,94b3b86d.java,efe594c3.java,0,conplag,0.6871289669798295,0.6589785831960461,0.4,0.10431856421761077,0.5338364980343958
11373c16_7011024d,11373c16.java,7011024d.java,0,conplag,0.35069420696495884,0.6274509803921569,0.3333333333333333,0.18411552346570398,0.4052622617419049
c05_orig_np10,original.java,compared.java,0,ir_plag,0.6811815151437781,0.4897959183673469,1.0,0.24,0.6213523058105264
c07_orig_np14,original.java,compared.java,0,ir_plag,0.7718272757460102,0.6630434782608695,1.0,0.17238183503243745,0.69490986524423
018c9543_d1dbc56a,018c9543.java,d1dbc56a.java,0,conplag,0.4045451155922321,0.47478991596638653,0.3333333333333333,0.14092140921409213,0.37183264329597765
c04_orig_L3v04,original.java,compared.java,1,ir_plag,0.9221047685277353,0.6764705882352942,0.5,0.5773195876288659,0.7122757835996254
c02_orig_L1v07,original.java,compared.java,1,ir_plag,1.0000000000000002,1.0,1.0,1.0,1.0
c03_orig_np13,original.java,compared.java,0,ir_plag,0.9664341374446306,0.7885714285714286,1.0,0.736370425690814,0.8852789405306715
2c7a0000_bd50e3fe,2c7a0000.java,bd50e3fe.java,1,conplag,0.6722766110741359,0.8820754716981132,1.0,0.5046082949308756,0.775610699625013
c02_orig_L4v01,original.java,compared.java,1,ir_plag,0.4943060593239274,0.628099173553719,0.3333333333333333,0.34579439252336447,0.4799726983746616
343cc8e7_7f69a9e8,343cc8e7.java,7f69a9e8.java,0,conplag,0.48145038377296834,0.6371681415929203,0.5,0.144003891997081,0.4812586605979771
1984bef1_2063ba3e,1984bef1.java,2063ba3e.java,0,conplag,0.5915272414272768,0.8225108225108225,0.3333333333333333,0.5296610169491526,0.5999036004618331
a8e2cefc_ee270b2a,a8e2cefc.java,ee270b2a.java,0,conplag,0.7611753198751509,0.6134751773049646,0.5,0.12283737024221453,0.5688795206841244
c02_orig_L3v08,original.java,compared.java,1,ir_plag,0.9820736483475746,0.8297872340425532,1.0,0.7681498829039812,0.9078844295700141
11d91f31_4323e2bd,11d91f31.java,4323e2bd.java,0,conplag,0.3927735921024962,0.603112840466926,0.25,0.1916605705925384,0.39715369496483227
402aff07_f229aa7f,402aff07.java,f229aa7f.java,0,conplag,0.7999350950114539,0.6568265682656826,1.0,0.36858771374287524,0.7323134107951449
14b0fb8e_6490bbe8,14b0fb8e.java,6490bbe8.java,0,conplag,0.5039942687941326,0.5802197802197803,0.3333333333333333,0.263840830449827,0.45670671937802115
81fb6415_b3d4c5ca,81fb6415.java,b3d4c5ca.java,0,conplag,0.8370391715559047,0.6559633027522935,0.3333333333333333,0.28618421052631576,0.5993469991158688
72d9eb5b_884f5678,72d9eb5b.java,884f5678.java,0,conplag,0.5145699307397469,0.7005988023952096,0.5,0.14316239316239315,0.5117534754518333
c02_orig_L5v09,original.java,compared.java,1,ir_plag,0.5385863030128588,0.7387387387387387,0.5,0.6673448626653102,0.6102285570759187
c05_orig_np08,original.java,compared.java,0,ir_plag,0.5111392097550352,0.5161290322580645,0.5,0.358974358974359,0.4875835869378355
9756f13a_ea899386,9756f13a.java,ea899386.java,0,conplag,0.0,0.6376811594202898,1.0,0.2169035153328347,0.4238398751260122
1dab88fb_a6229ee9,1dab88fb.java,a6229ee9.java,0,conplag,0.554435556560001,0.5491525423728814,0.3333333333333333,0.07387223735997578,0.43654570977852775
c07_orig_L5v08,original.java,compared.java,1,ir_plag,0.4912119605633528,0.6585365853658537,0.5,0.3305004721435316,0.5190602326284594
a7894e0b_fadc1365,a7894e0b.java,fadc1365.java,1,conplag,0.0,0.8402366863905325,1.0,0.3879849812265332,0.5102687531011397
9028caf7_e6b7a899,9028caf7.java,e6b7a899.java,0,conplag,0.7794908686157754,0.6536796536796536,1.0,0.3619990995047276,0.7232255650451267
c07_orig_np02,original.java,compared.java,0,ir_plag,0.9361014152574203,0.8888888888888888,1.0,0.7654545454545455,0.9091203438249454
63bfa731_9fc811f7,63bfa731.java,9fc811f7.java,1,conplag,0.5889695732999899,0.4732510288065844,0.25,0.1285862426546837,0.41740259569517424
c06_orig_np03,original.java,compared.java,0,ir_plag,0.9702197422265285,0.954954954954955,1.0,0.8365384615384616,0.9515441654965408
c03_orig_L3v04,original.java,compared.java,1,ir_plag,0.9732239810812785,0.7540983606557377,1.0,0.6437956204379562,0.8634272446408621
c03_orig_np06,original.java,compared.java,0,ir_plag,0.986434491746842,0.9767441860465116,1.0,0.9408327246165084,0.9794002366178243
0588b869_9028caf7,0588b869.java,9028caf7.java,0,conplag,0.7416651351046963,0.6146993318485523,1.0,0.3787956767884714,0.7008119483594801
2bbf754b_69b8ffb2,2bbf754b.java,69b8ffb2.java,0,conplag,0.7523389884881909,0.5532994923857868,0.3333333333333333,0.18606916707257673,0.5238855354141561
c03_orig_L4v06,original.java,compared.java,1,ir_plag,0.6546701459702282,0.6666666666666666,0.3333333333333333,0.43774069319640563,0.5614623217357073
5a81e159_866a2d52,5a81e159.java,866a2d52.java,0,conplag,0.4300137640386971,0.563573883161512,0.3333333333333333,0.19447154471544714,0.41541438073598136
c06_orig_L1v01,original.java,compared.java,1,ir_plag,1.0000000000000002,1.0,1.0,1.0,1.0
11c2ab99_28c2d81a,11c2ab99.java,28c2d81a.java,1,conplag,0.6911344935892283,0.9281045751633987,1.0,0.55527950310559,0.8036203707710879
c05_orig_np14,original.java,compared.java,0,ir_plag,0.692827409811657,0.48,1.0,0.25129533678756477,0.6241838939522146
27ec4acc_ddcadc64,27ec4acc.java,ddcadc64.java,0,conplag,0.0,0.6259780907668232,0.25,0.21295606850335072,0.26973683750554955
69b8ffb2_c9159d9c,69b8ffb2.java,c9159d9c.java,0,conplag,0.7527373727572332,0.6036866359447005,0.3333333333333333,0.1953445915107257,0.5405324266417173
4303de0d_c9a316ca,4303de0d.java,c9a316ca.java,0,conplag,0.37075083800462505,0.46381578947368424,0.3333333333333333,0.13365013365013365,0.3556217168579107
464a03b8_cf27732e,464a03b8.java,cf27732e.java,0,conplag,0.8237608425053008,0.7227722772277227,1.0,0.46710861805201426,0.7752142707529743
c01_orig_L6v05,original.java,compared.java,1,ir_plag,0.4464072852068701,0.4583333333333333,0.5,0.3652173913043478,0.4485251585180567
26e699de_fcc7e8fa,26e699de.java,fcc7e8fa.java,0,conplag,0.37130986941175637,0.5902578796561605,0.5,0.04543303360151443,0.41385077323119007
c03_orig_L3v02,original.java,compared.java,1,ir_plag,0.9875597657866763,1.0,1.0,0.8670605612998523,0.9757050022203144
7011024d_eea69e7f,7011024d.java,eea69e7f.java,0,conplag,0.37416711015793536,0.5294117647058824,0.25,0.11410314924691921,0.3568974903540799
74f4382e_bd584714,74f4382e.java,bd584714.java,0,conplag,0.0,0.5392986698911729,0.4,0.09286209286209286,0.2557189148966658
1a6f8b20_77448a05,1a6f8b20.java,77448a05.java,0,conplag,0.0,0.5254515599343186,0.2,0.10867607325127589,0.21393687896798697
8b490132_db09b3f9,8b490132.java,db09b3f9.java,1,conplag,1.0000000000000002,1.0,1.0,1.0,1.0
2bbc6c80_4e58558c,2bbc6c80.java,4e58558c.java,1,conplag,1.0000000000000002,1.0,1.0,1.0,1.0
c05_orig_L5v08,original.java,compared.java,1,ir_plag,0.4717772974643816,0.7126436781609196,0.5,0.5520361990950227,0.5617205874250628
c02_orig_L3v02,original.java,compared.java,1,ir_plag,0.979380882892108,0.7272727272727273,1.0,0.7533632286995515,0.8739696114989888
c03_orig_L2v07,original.java,compared.java,1,ir_plag,0.9958705173565398,0.9767441860465116,1.0,0.9751461988304093,0.9878498667133038
b5da712b_dd994c01,b5da712b.java,dd994c01.java,0,conplag,0.4475913622529079,0.47549019607843135,0.2,0.10894576191594271,0.35564589989943857
90f01508_e00b1794,90f01508.java,e00b1794.java,0,conplag,0.6980839554756566,0.5093167701863354,0.25,0.16040738383195416,0.47118552304717354
354d060f_e1c4f3db,354d060f.java,e1c4f3db.java,0,conplag,0.780640949365126,0.5058548009367682,0.25,0.12811735941320293,0.49419837647080495
b08b1c3c_d92b4600,b08b1c3c.java,d92b4600.java,0,conplag,0.547451083055776,0.6811279826464208,1.0,0.3291859225026662,0.6453241622388477
07043d35_97a7fab5,07043d35.java,97a7fab5.java,0,conplag,0.5801119806277106,0.5709156193895871,0.3333333333333333,0.06544581206844792,0.4507974175135087
4e28b45e_d7a8434f,4e28b45e.java,d7a8434f.java,1,conplag,1.0000000000000002,1.0,1.0,1.0,1.0
9d1bfd29_fe07e031,9d1bfd29.java,fe07e031.java,0,conplag,0.4847186810805166,0.5,0.25,0.1513157894736842,0.3923489067992334
c07_orig_L5v06,original.java,compared.java,1,ir_plag,0.6940937039717598,0.8494623655913979,1.0,0.6016806722689075,0.7880236069078714
b2590225_fdcbdf85,b2590225.java,fdcbdf85.java,0,conplag,0.5672554522034443,0.5342163355408388,0.3333333333333333,0.1422625804010594,0.44681036266028273
584b0e9e_722e318f,584b0e9e.java,722e318f.java,0,conplag,0.0,0.6972972972972973,0.5,0.2493112947658402,0.3465858834040652
c05_orig_np06,original.java,compared.java,0,ir_plag,0.8706251896567493,0.64,1.0,0.5611325611325612,0.7808887005497465
21c9b214_d5a20936,21c9b214.java,d5a20936.java,1,conplag,0.0,0.9560185185185185,1.0,0.7024756852343059,0.5921769083407015
11c2ab99_8f6421f3,11c2ab99.java,8f6421f3.java,1,conplag,0.6666127414449967,0.91875,1.0,0.42691131498470947,0.7729761567534552
3b498a39_69b2fd22,3b498a39.java,69b2fd22.java,0,conplag,0.3211065414023331,0.6256781193490054,0.25,0.164552622557422,0.37477361867913145
c02_orig_L2v09,original.java,compared.java,1,ir_plag,0.9542058748384967,1.0,1.0,0.8813953488372093,0.9661813585190552
c06_orig_L1v06,original.java,compared.java,1,ir_plag,1.0000000000000002,1.0,1.0,0.9983948635634029,0.9997592295345106
c02_orig_np14,original.java,compared.java,0,ir_plag,0.7764704458264056,0.6666666666666666,1.0,0.44260599793174765,0.738155555729004
cdb801a1_e14d1ba0,cdb801a1.java,e14d1ba0.java,0,conplag,0.6362219580745474,0.6652267818574514,1.0,0.15100671140939598,0.6448967265947365
00f79486_fb312dc6,00f79486.java,fb312dc6.java,0,conplag,0.47794097484697573,0.547550432276657,0.3333333333333333,0.18399264029438822,0.4258100335902635
ae6567fb_d22a53cd,ae6567fb.java,d22a53cd.java,0,conplag,0.0,0.49614791987673346,0.25,0.06799163179916318,0.2090431207328945
953ac418_ba9b94f7,953ac418.java,ba9b94f7.java,0,conplag,0.0,0.6173285198555957,1.0,0.13830123144932113,0.4059437406740769
2bbf754b_9862c742,2bbf754b.java,9862c742.java,0,conplag,0.711352681643288,0.7142857142857143,1.0,0.47602131438721135,0.7346623500189469
c07_orig_L5v03,original.java,compared.java,1,ir_plag,0.4859882348291722,0.8518518518518519,0.5,0.7033816425120772,0.6311586841225774
1be078c4_7ae0cb0d,1be078c4.java,7ae0cb0d.java,0,conplag,0.0,0.715,0.5,0.13233082706766916,0.3343496240601504
3dd65549_f229aa7f,3dd65549.java,f229aa7f.java,0,conplag,0.7747420698586365,0.6508474576271186,1.0,0.11428571428571428,0.6835568188815154
99bc7da3_ced4639e,99bc7da3.java,ced4639e.java,0,conplag,0.5461138967053285,0.4676056338028169,0.3333333333333333,0.2029769959404601,0.42853477004544566
3e1442a3_d0e27497,3e1442a3.java,d0e27497.java,0,conplag,0.4273686097022469,0.4964936886395512,0.5,0.1262761955937668,0.4174685493267168
c06_orig_L5v06,original.java,compared.java,1,ir_plag,0.4839896352181989,0.6617647058823529,0.5,0.35730337078651686,0.521521289709053
c07_orig_np07,original.java,compared.java,0,ir_plag,0.645363373127309,0.6923076923076923,1.0,0.4083147735708983,0.6948167043225006
c01_orig_L5v01,original.java,compared.java,1,ir_plag,0.42085498418383166,0.42857142857142855,0.5,0.32142857142857145,0.4240849587500553
1dab88fb_4138b081,1dab88fb.java,4138b081.java,0,conplag,0.5142907973265977,0.5103189493433395,0.3333333333333333,0.10595115239078087,0.4156568033925948
c4ca2ff3_d6fb3b9e,c4ca2ff3.java,d6fb3b9e.java,0,conplag,0.5130508267462537,0.739240506329114,0.5,0.3716909778498109,0.5570935879373946
c07_orig_L1v04,original.java,compared.java,1,ir_plag,0.9945479079086845,1.0,1.0,0.9833024118738405,0.9955871295491155
c03_orig_L2v08,original.java,compared.java,1,ir_plag,0.9875597657866763,1.0,1.0,0.8765705838876571,0.9771315056084852
0f6ca337_6843cc19,0f6ca337.java,6843cc19.java,1,conplag,1.0,1.0,1.0,1.0,0.9999999999999999
2120328e_6de04ee2,2120328e.java,6de04ee2.java,1,conplag,0.0,0.6552706552706553,0.3333333333333333,0.2518867924528302,0.30103088211578777
6b83b22e_c59194c7,6b83b22e.java,c59194c7.java,0,conplag,0.0,0.6106032906764168,0.5,0.05827814569536424,0.2919227090572297
7c11511f_ca8f11a4,7c11511f.java,ca8f11a4.java,1,conplag,0.0,0.7486033519553073,0.3333333333333333,0.15304182509505704,0.3142039460175174
213340b3_870e16d9,213340b3.java,870e16d9.java,0,conplag,0.5940317624937309,0.5082644628099173,0.3333333333333333,0.053927315357561546,0.43514621968608186
5e8d1aaa_c4d04ce7,5e8d1aaa.java,c4d04ce7.java,1,conplag,0.9296112904407926,0.9598108747044918,0.5,0.9207664422578975,0.8514221804043095
680ba922_6e207cbf,680ba922.java,6e207cbf.java,0,conplag,0.7647502863826956,0.659400544959128,1.0,0.48153926157046284,0.7377136529572512
6825260d_c972dd00,6825260d.java,c972dd00.java,1,conplag,0.0,1.0,1.0,1.0,0.65
c06_orig_L4v05,original.java,compared.java,1,ir_plag,0.7143736019984908,0.6271186440677966,0.5,0.5813953488372093,0.6253756562453922
b2590225_f7fc2e94,b2590225.java,f7fc2e94.java,0,conplag,0.4991604675706022,0.6720430107526881,1.0,0.3745973308789692,0.6325086665073625
42fe7dd0_c4ca2ff3,42fe7dd0.java,c4ca2ff3.java,1,conplag,0.8416615977177645,0.8020833333333334,1.0,0.22528160200250313,0.768998799501593
ba468e1f_fb312dc6,ba468e1f.java,fb312dc6.java,0,conplag,0.875407251342776,0.7846607669616519,1.0,0.44701155198392767,0.8088425008560564
9f354c5c_cb032314,9f354c5c.java,cb032314.java,0,conplag,0.0,0.5870646766169154,0.6666666666666666,0.08822634621235169,0.3226866882502607
c03_orig_L5v05,original.java,compared.java,1,ir_plag,0.5995565267305453,0.5829145728643216,0.5,0.45297504798464494,0.552665413412684
22b41936_9cea10af,22b41936.java,9cea10af.java,1,conplag,0.48653092842068413,0.45621181262729127,0.3333333333333333,0.1320400500625782,0.3936220429114802
c1fef98f_f870e76b,c1fef98f.java,f870e76b.java,0,conplag,0.6736794885916241,0.631578947368421,0.5,0.1915367483296214,0.553992017467038
4851a411_e201bc2e,4851a411.java,e201bc2e.java,0,conplag,0.20924613388871563,0.4573082489146165,0.2,0.10054054054054054,0.2655097026165165
35857a5a_ab7507bf,35857a5a.java,ab7507bf.java,0,conplag,0.6355826935016966,0.5485074626865671,0.3333333333333333,0.1280558789289872,0.4728812300375787
5766f176_e7a997b5,5766f176.java,e7a997b5.java,0,conplag,0.6871727079039299,0.48184818481848185,0.16666666666666666,0.14841849148418493,0.44066101026788107
c03_orig_np09,original.java,compared.java,0,ir_plag,0.9875840877037507,0.9333333333333333,1.0,0.810578984989278,0.9472412784447044
1410e423_e90a198b,1410e423.java,e90a198b.java,0,conplag,0.48708624567358605,0.5773672055427251,0.3333333333333333,0.22991071428571427,0.4448436214580964
1097b326_b45d28b2,1097b326.java,b45d28b2.java,0,conplag,0.8335886996671221,0.6483516483516484,0.5,0.41187384044526903,0.6480426154557776
3088ca9c_7a9c69d8,3088ca9c.java,7a9c69d8.java,1,conplag,0.0,0.8,1.0,0.2552521008403361,0.4782878151260504
18d20d2e_d8a171a3,18d20d2e.java,d8a171a3.java,0,conplag,0.5328407509671375,0.5980392156862745,0.3333333333333333,0.1746031746031746,0.4587631704015233
c04_orig_L4v07,original.java,compared.java,1,ir_plag,0.36563378215018183,0.7887323943661971,0.5,0.7913188647746243,0.5832893717786163
c04_orig_np11,original.java,compared.java,0,ir_plag,0.6595283813526492,0.746268656716418,1.0,0.5974025974025974,0.7443259200987421
c05_orig_L1v07,original.java,compared.java,1,ir_plag,1.0000000000000002,1.0,1.0,1.0,1.0
46e9aed4_ee4f7b06,46e9aed4.java,ee4f7b06.java,0,conplag,0.0,0.4375,0.3333333333333333,0.24038045827929097,0.2339737354085603
c04_orig_L2v03,original.java,compared.java,1,ir_plag,1.0,1.0,1.0,1.0,0.9999999999999999
c06_orig_L5v03,original.java,compared.java,1,ir_plag,0.808135124963936,0.847457627118644,0.5,0.6882022471910112,0.7403149189516225
c06_orig_L3v07,original.java,compared.java,1,ir_plag,0.9582417207175592,0.8468468468468469,1.0,0.7853736089030207,0.907244697640653
5b9a0551_9debf95c,5b9a0551.java,9debf95c.java,0,conplag,0.549072248544003,0.5879732739420935,0.3333333333333333,0.24990505127231294,0.4727196935305427
63a24497_6e5ab1d2,63a24497.java,6e5ab1d2.java,1,conplag,0.0,0.5626016260162602,0.3333333333333333,0.13315290933694182,0.255420090872086
69b2fd22_7bc92b7f,69b2fd22.java,7bc92b7f.java,0,conplag,0.8197726505861693,0.75564681724846,1.0,0.41779497098646035,0.7762837185276662
8c011cb9_e0f6aad6,8c011cb9.java,e0f6aad6.java,0,conplag,0.3368558278011031,0.528395061728395,0.5,0.13348588863463004,0.39644094154409915
0c00d532_521c5645,0c00d532.java,521c5645.java,0,conplag,0.413692883112535,0.5369649805447471,0.5,0.10887996430165105,0.42221399789805897
5e3089fa_aea245ba,5e3089fa.java,aea245ba.java,0,conplag,0.7787172365888284,0.5944798301486199,0.5,0.19814740233588402,0.5806170922010585
c05_orig_L1v05,original.java,compared.java,1,ir_plag,0.9835179805018149,0.9900990099009901,1.0,0.9656084656084656,0.9861022659872021
ca8f11a4_e185bce5,ca8f11a4.java,e185bce5.java,0,conplag,0.0,0.6839622641509434,0.5,0.17121891561353444,0.3308715165873132
c05_orig_L2v03,original.java,compared.java,1,ir_plag,1.0000000000000002,1.0,1.0,1.0,1.0
6be98ece_e1c4f3db,6be98ece.java,e1c4f3db.java,0,conplag,0.34803387613211945,0.5055432372505543,0.5,0.2938894277400582,0.4175582419824168
3d245498_7838095f,3d245498.java,7838095f.java,1,conplag,0.9992304787938149,0.9964539007092199,1.0,0.9970306829429231,0.9982214402320395
c06_orig_L4v02,original.java,compared.java,1,ir_plag,0.7604809455979399,0.7333333333333333,0.5,0.6434782608695652,0.6826900700897136
6a47e491_f2cf6a74,6a47e491.java,f2cf6a74.java,0,conplag,0.49939459607158826,0.39397741530740277,0.25,0.09398601398601399,0.35707923531517877
c03_orig_L4v01,original.java,compared.java,1,ir_plag,0.669637748524029,0.63,0.5,0.33613445378151263,0.5737933800506371
06b9cf99_fb69b3b4,06b9cf99.java,fb69b3b4.java,0,conplag,0.0,0.6354166666666666,0.5,0.15575221238938053,0.31398783185840706
808f7516_9ebe348d,808f7516.java,9ebe348d.java,0,conplag,0.34760512805425997,0.5433422698838248,0.25,0.08744394618834081,0.34778106771238954
c04_orig_L4v08,original.java,compared.java,1,ir_plag,0.8690729474316539,0.7246376811594203,0.5,0.7952622673434856,0.7408561760504278
565f77b7_e8006510,565f77b7.java,e8006510.java,0,conplag,0.0,0.6153846153846154,1.0,0.28639945186707777,0.4275753023954463
c02_orig_L1v06,original.java,compared.java,1,ir_plag,1.0000000000000002,1.0,1.0,0.9810874704491725,0.997163120567376
a5d5a95f_ab7507bf,a5d5a95f.java,ab7507bf.java,0,conplag,0.8471796652107614,0.6831955922865014,1.0,0.23529411764705882,0.7367656781567756
c07_orig_np10,original.java,compared.java,0,ir_plag,0.7632019968583584,0.6198830409356725,1.0,0.19281663516068054,0.6820081064552292
2a35cd81_97a7fab5,2a35cd81.java,97a7fab5.java,0,conplag,0.6704594648311296,0.6196213425129088,1.0,0.16999311768754302,0.6460461830978994
c05_orig_np02,original.java,compared.java,0,ir_plag,0.7240675299783411,0.6185567010309279,1.0,0.518918918918919,0.7168284836395356
c04_orig_L1v02,original.java,compared.java,1,ir_plag,1.0,1.0,1.0,1.0,0.9999999999999999
c03_orig_L4v02,original.java,compared.java,1,ir_plag,0.7324639610781377,0.5257731958762887,0.3333333333333333,0.3627329192546584,0.5351709496951003
1ea771ea_ee270b2a,1ea771ea.java,ee270b2a.java,1,conplag,0.5471244068000902,0.6481876332622601,0.5,0.13686746987951806,0.5064799528406373
08b9908d_f5fb1b62,08b9908d.java,f5fb1b62.java,0,conplag,0.4067622581202083,0.5846645367412141,0.2,0.12446958981612447,0.3764365898368558
c02_orig_L4v07,original.java,compared.java,1,ir_plag,0.578863301197986,0.6666666666666666,0.3333333333333333,0.5335892514395394,0.5493072098018926
